file_size,pipe_count,redirect_count,curl_wget_count,nc_netcat_count,bash_sh_count,eval_exec_count,reverse_shell,base64_encoding,credential_access,ssh_usage,cron_systemd,sudo_usage,hidden_files,has_ip_address,has_port,script_length,line_count,comment_ratio,semicolon_count,ampersand_count,hex_encoding,long_lines,label,path
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_11.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_73.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_86.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_29.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_21.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_56.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_25.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_53.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_49.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_21.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_15.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_61.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_32.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_47.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_21.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_18.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_12.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_24.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_3.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_73.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_90.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_52.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_28.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_51.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_30.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_89.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_57.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_70.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_33.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_22.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_53.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_87.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_12.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_15.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_82.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_58.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_39.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_55.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_23.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_17.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_65.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_76.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_64.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_77.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_9.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_9.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_98.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_43.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_64.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_79.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_45.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_93.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_99.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_38.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_39.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_82.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_43.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_91.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_1.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_49.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_96.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_59.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_70.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_77.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_31.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_79.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_25.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_80.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_73.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_62.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_99.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_38.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_56.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_74.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_54.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_81.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_7.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_15.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_13.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_35.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_20.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_78.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_65.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_80.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_85.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_58.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_0.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_37.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_17.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_44.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_72.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_18.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_19.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_12.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_57.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_27.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_24.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_1.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_82.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_64.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_29.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_14.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_22.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_37.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_42.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_30.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_54.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_19.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_54.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_87.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_73.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_41.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_47.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_95.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_64.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_93.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_68.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_79.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_83.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_97.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_20.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_31.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_90.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_13.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_31.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_72.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_2.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_5.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_30.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_39.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_60.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_39.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_8.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_83.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_88.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_6.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_3.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_76.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_16.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_18.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_49.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_29.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_0.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_2.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_65.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_46.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_14.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_19.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_11.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_80.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_18.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_65.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_59.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_35.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_28.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_59.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_46.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_86.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_70.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_62.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_84.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_40.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_16.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_68.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_38.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_55.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_95.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_11.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_63.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_92.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_44.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_7.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_4.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_78.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_43.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_15.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_63.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_1.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_25.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_75.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_32.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_17.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_60.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_23.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_22.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_63.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_94.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_44.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_43.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_60.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_34.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_94.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_37.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_12.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_42.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_99.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_8.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_27.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_58.sh
